Presynaptic_ID,Postsynaptic_ID,Presynaptic_Index,Postsynaptic_Index,Connectivity,Excitatory,Excitatory x Connectivity
720575940617257985,720575940604088288,30179,472,4,-1,-4
720575940617257985,720575940608545219,30179,6128,1,-1,-1
720575940617257985,720575940632777320,30179,109989,1,-1,-1
720575940617257985,720575940626977947,30179,79515,9,-1,-9
720575940617257985,720575940609258850,30179,7131,4,-1,-4
720575940617257985,720575940625102224,30179,69919,9,-1,-9
720575940617257985,720575940615255603,30179,23215,2,-1,-2
720575940617257985,720575940628895750,30179,90809,1,-1,-1
720575940617257985,720575940610505006,30179,9313,2,-1,-2
720575940617257985,720575940629437054,30179,93547,3,-1,-3
720575940617257985,720575940637547365,30179,122752,6,-1,-6
720575940617257985,720575940628200551,30179,86814,86,-1,-86
720575940617257985,720575940619615552,30179,39669,1,-1,-1
720575940617691734,720575940624973831,31898,69145,1,1,1
720575940617691734,720575940621195290,31898,47847,1,1,1
720575940617691734,720575940618987600,31898,37365,2,1,2
720575940617691734,720575940622364854,31898,54686,181,1,181
720575940617691734,720575940650416505,31898,136795,54,1,54
720575940617691734,720575940613065130,31898,16213,7,1,7
720575940617691734,720575940608545219,31898,6128,11,1,11
720575940617691734,720575940638900713,31898,125852,5,1,5
720575940617691734,720575940630006521,31898,96463,12,1,12
720575940617691734,720575940629609457,31898,94443,15,1,15
720575940617691734,720575940640736371,31898,129880,1,1,1
720575940617691734,720575940626977947,31898,79515,11,1,11
720575940617691734,720575940629513478,31898,93983,261,1,261
720575940617691734,720575940609258850,31898,7131,1,1,1
720575940617691734,720575940640851363,31898,130107,8,1,8
720575940617691734,720575940615028143,31898,22366,3,1,3
720575940617691734,720575940616736198,31898,28268,381,1,381
720575940617691734,720575940614614495,31898,20921,5,1,5
720575940617691734,720575940627604977,31898,83388,5,1,5
720575940617691734,720575940621371045,31898,48838,3,1,3
720575940617691734,720575940635684762,31898,118536,80,1,80
720575940617749538,720575940613583001,32109,17837,499,-1,-499
720575940617749538,720575940621164720,32109,47684,3,-1,-3
720575940617749538,720575940620464321,32109,43601,17,-1,-17
720575940617749538,720575940623636957,32109,61850,8,-1,-8
720575940617749538,720575940640031360,32109,128444,13,-1,-13
720575940617749538,720575940638028607,32109,123856,13,-1,-13
720575940617749538,720575940621040737,32109,46961,80,-1,-80
720575940617749538,720575940630496374,32109,98925,1,-1,-1
720575940617749538,720575940624694503,32109,67617,38,-1,-38
720575940617749538,720575940636489140,32109,120390,1,-1,-1
720575940617749538,720575940620975696,32109,46609,4,-1,-4
720575940617749538,720575940633626337,32109,113066,18,-1,-18
720575940617749538,720575940625934094,32109,73972,7,-1,-7
720575940617749538,720575940624547622,32109,66912,239,-1,-239
720575940618165393,720575940622516852,33912,55498,1,-1,-1
720575940618165393,720575940623475324,33912,60985,1,-1,-1
720575940618165393,720575940621148948,33912,47604,1,-1,-1
720575940618165393,720575940604470240,33912,676,1,-1,-1
720575940618165393,720575940617257985,33912,30179,1,-1,-1
720575940618165393,720575940614710509,33912,21291,15,-1,-15
720575940618165393,720575940629513478,33912,93983,8,-1,-8
720575940618165393,720575940621371045,33912,48838,9,-1,-9
720575940618165393,720575940618807454,33912,36647,7,-1,-7
720575940618165393,720575940613065130,33912,16213,1,-1,-1
720575940618165393,720575940625525740,33912,71912,1,-1,-1
720575940618165393,720575940623781127,33912,62546,5,-1,-5
720575940618165393,720575940604088288,33912,472,110,-1,-110
720575940618165393,720575940627796298,33912,84472,2,-1,-2
720575940618165393,720575940608545219,33912,6128,3,-1,-3
720575940618165393,720575940618932763,33912,37128,3,-1,-3
720575940618165393,720575940622160705,33912,53457,2,-1,-2
720575940618165393,720575940625102224,33912,69919,1,-1,-1
720575940618165393,720575940628346634,33912,87693,1,-1,-1
720575940618165393,720575940622186305,33912,53582,3,-1,-3
720575940618165393,720575940626044942,33912,74593,1,-1,-1
720575940618165393,720575940610505006,33912,9313,1,-1,-1
720575940618165393,720575940615723314,33912,24792,3,-1,-3
720575940618165393,720575940616534338,33912,27609,1,-1,-1
720575940618165393,720575940626848275,33912,78706,124,-1,-124
720575940618165393,720575940633893401,33912,113894,8,-1,-8
720575940618165393,720575940629437054,33912,93547,58,-1,-58
720575940618165393,720575940625357547,33912,71057,3,-1,-3
720575940618165393,720575940620802836,33912,45589,2,-1,-2
720575940618165393,720575940626783065,33912,78311,66,-1,-66
720575940618165393,720575940635089945,33912,116843,3,-1,-3
720575940618165393,720575940623432918,33912,60699,3,-1,-3
720575940618165393,720575940627996285,33912,85630,4,-1,-4
720575940618165393,720575940632469290,33912,108631,16,-1,-16
720575940618308825,720575940632403986,34586,108296,11,1,11
720575940618308825,720575940623000858,34586,58146,30,1,30
720575940618308825,720575940618757666,34586,36451,313,1,313
720575940618308825,720575940634707863,34586,115866,3,1,3
720575940618308825,720575940614137809,34586,19409,5,1,5
720575940618308825,720575940623788040,34586,62586,40,1,40
720575940618308825,720575940616169578,34586,26371,38,1,38
720575940618308825,720575940613590501,34586,17854,296,1,296
720575940618308825,720575940628467611,34586,88453,3,1,3
720575940618308825,720575940635119723,34586,116937,16,1,16
720575940618308825,720575940611379569,34586,11164,16,1,16
720575940618308825,720575940623528925,34586,61301,3,1,3
720575940618308825,720575940636489140,34586,120390,1,1,1
720575940618308825,720575940623636701,34586,61846,65,1,65
720575940618308825,720575940638128474,34586,124101,57,1,57
720575940618308825,720575940632795532,34586,110077,31,1,31
720575940618308825,720575940611079236,34586,10480,1,1,1
720575940618308825,720575940624547622,34586,66912,39,1,39
720575940618321364,720575940618987600,34640,37365,15,-1,-15
720575940618321364,720575940635119723,34640,116937,2,-1,-2
720575940618321364,720575940625049781,34640,69626,8,-1,-8
720575940618321364,720575940627796298,34640,84472,4,-1,-4
720575940618321364,720575940626309562,34640,75832,1,-1,-1
720575940618321364,720575940616733323,34640,28259,37,-1,-37
720575940618321364,720575940640834211,34640,130068,19,-1,-19
720575940618321364,720575940621640363,34640,50424,1,-1,-1
720575940618321364,720575940625357547,34640,71057,4,-1,-4
720575940618321364,720575940612264817,34640,13536,8,-1,-8
720575940618321364,720575940619918203,34640,40992,4,-1,-4
720575940618321364,720575940626246525,34640,75529,1,-1,-1
720575940618321364,720575940605899692,34640,2455,2,-1,-2
720575940618321364,720575940633787309,34640,113568,3,-1,-3
720575940618321364,720575940629609457,34640,94443,2,-1,-2
720575940618321364,720575940624931888,34640,68913,22,-1,-22
720575940618321364,720575940626977947,34640,79515,2,-1,-2
720575940618321364,720575940623957173,34640,63536,20,-1,-20
720575940618321364,720575940637611365,34640,122896,42,-1,-42
720575940618321364,720575940644632087,34640,133341,5,-1,-5
720575940618321364,720575940623113752,34640,58832,11,-1,-11
720575940618321364,720575940610584184,34640,9455,169,-1,-169
720575940618321364,720575940618444473,34640,35141,5,-1,-5
720575940618321364,720575940620023686,34640,41504,100,-1,-100
720575940618366843,720575940635119723,34813,116937,8,-1,-8
720575940618366843,720575940627796298,34813,84472,1,-1,-1
720575940618366843,720575940621640363,34813,50424,13,-1,-13
720575940618366843,720575940612264817,34813,13536,4,-1,-4
720575940618366843,720575940633787309,34813,113568,38,-1,-38
720575940618366843,720575940634854554,34813,116223,14,-1,-14
720575940618366843,720575940623957173,34813,63536,3,-1,-3
720575940618366843,720575940623781127,34813,62546,74,-1,-74
720575940618366843,720575940637611365,34813,122896,2,-1,-2
720575940618366843,720575940644632087,34813,133341,7,-1,-7
720575940618366843,720575940610584184,34813,9455,2,-1,-2
720575940618444473,720575940640834211,35141,130068,9,-1,-9
720575940618444473,720575940628908548,35141,90883,40,-1,-40
720575940618444473,720575940636543668,35141,120535,4,-1,-4
720575940618444473,720575940627796298,35141,84472,1,-1,-1
720575940618444473,720575940612264817,35141,13536,3,-1,-3
720575940618444473,720575940606696369,35141,3692,1,-1,-1
720575940618444473,720575940622523508,35141,55547,237,-1,-237
720575940618444473,720575940623113752,35141,58832,3,-1,-3
720575940618444473,720575940619148829,35141,38032,3,-1,-3
720575940618444473,720575940631306284,35141,103357,5,-1,-5
720575940618444473,720575940618987600,35141,37365,5,-1,-5
720575940618444473,720575940625049781,35141,69626,8,-1,-8
720575940618444473,720575940631147776,35141,102498,2,-1,-2
720575940618444473,720575940616534338,35141,27609,1,-1,-1
720575940618444473,720575940613455986,35141,17428,3,-1,-3
720575940618444473,720575940616733323,35141,28259,11,-1,-11
720575940618444473,720575940629513222,35141,93981,1,-1,-1
720575940618444473,720575940637611365,35141,122896,2,-1,-2
720575940618444473,720575940625357547,35141,71057,11,-1,-11
720575940618444473,720575940635089945,35141,116843,6,-1,-6
720575940618444473,720575940624931888,35141,68913,1,-1,-1
720575940618444473,720575940626246525,35141,75529,3,-1,-3
720575940618444473,720575940610584184,35141,9455,1,-1,-1
720575940618444473,720575940625952755,35141,74067,12,-1,-12
720575940618444473,720575940607635913,35141,4898,19,-1,-19
720575940618444473,720575940605899692,35141,2455,26,-1,-26
720575940618444473,720575940618321364,35141,34640,3,-1,-3
720575940618554041,720575940628406538,35604,88104,9,-1,-9
720575940618554041,720575940606756030,35604,3807,6,-1,-6
720575940618554041,720575940614710509,35604,21291,1,-1,-1
720575940618554041,720575940645693988,35604,134541,1,-1,-1
720575940618554041,720575940628762280,35604,90031,28,-1,-28
720575940618554041,720575940622331830,35604,54462,27,-1,-27
720575940618554041,720575940623888397,35604,63126,21,-1,-21
720575940618554041,720575940621619627,35604,50303,1,-1,-1
720575940618554041,720575940611563310,35604,11645,32,-1,-32
720575940618554041,720575940623499132,35604,61120,12,-1,-12
720575940618757666,720575940623788040,36451,62586,48,1,48
720575940618757666,720575940632403986,36451,108296,151,1,151
720575940618757666,720575940616169578,36451,26371,15,1,15
720575940618757666,720575940648650884,36451,136417,39,1,39
720575940618757666,720575940623636701,36451,61846,169,1,169
720575940618757666,720575940638128474,36451,124101,25,1,25
720575940618757666,720575940611379569,36451,11164,20,1,20
720575940618757666,720575940630770042,36451,100454,55,1,55
720575940618757666,720575940632795532,36451,110077,63,1,63
720575940618757666,720575940635945919,36451,119222,471,1,471
720575940618757666,720575940623528925,36451,61301,30,1,30
720575940618757666,720575940611079236,36451,10480,8,1,8
720575940618757666,720575940618308825,36451,34586,165,1,165
720575940618757666,720575940623000858,36451,58146,57,1,57
720575940618757666,720575940613590501,36451,17854,14,1,14
720575940618757666,720575940624057853,36451,64139,13,1,13
720575940618757666,720575940637056887,36451,121664,41,1,41
720575940618757666,720575940628467611,36451,88453,21,1,21
720575940618807454,720575940620918789,36647,46248,1,1,1
720575940618807454,720575940604737708,36647,904,2,1,2
720575940618807454,720575940616534338,36647,27609,18,1,18
720575940618807454,720575940627253604,36647,81321,1,1,1
720575940618807454,720575940621619627,36647,50303,12,1,12
720575940618807454,720575940608545219,36647,6128,1,1,1
720575940618807454,720575940638900713,36647,125852,1,1,1
720575940618807454,720575940631190016,36647,102727,48,1,48
720575940618807454,720575940632689199,36647,109569,1,1,1
720575940618807454,720575940631945815,36647,106213,1,1,1
720575940618807454,720575940626872932,36647,78877,18,1,18
720575940618807454,720575940622516852,36647,55498,46,1,46
720575940618807454,720575940623475324,36647,60985,19,1,19
720575940618807454,720575940640834211,36647,130068,3,1,3
720575940618807454,720575940609137500,36647,6936,1,1,1
720575940618807454,720575940635089945,36647,116843,2,1,2
720575940618807454,720575940628038808,36647,85900,37,1,37
720575940618807454,720575940629513478,36647,93983,1,1,1
720575940618807454,720575940631180599,36647,102668,18,1,18
720575940618807454,720575940626462014,36647,76592,3,1,3
720575940618807454,720575940628082053,36647,86153,6,1,6
720575940618807454,720575940627996285,36647,85630,2,1,2
720575940618807454,720575940628346634,36647,87693,4,1,4
720575940618807454,720575940635684762,36647,118536,1,1,1
720575940618807454,720575940644702112,36647,133436,16,1,16
720575940618807454,720575940612718563,36647,15002,2,1,2
720575940618932763,720575940626044942,37128,74593,2,-1,-2
720575940618932763,720575940604569824,37128,750,3,-1,-3
720575940618932763,720575940610505006,37128,9313,32,-1,-32
720575940618932763,720575940615723314,37128,24792,244,-1,-244
720575940618932763,720575940613065130,37128,16213,15,-1,-15
720575940618932763,720575940608545219,37128,6128,2,-1,-2
720575940618932763,720575940638900713,37128,125852,5,-1,-5
720575940618932763,720575940626848275,37128,78706,6,-1,-6
720575940618932763,720575940645693988,37128,134541,1,-1,-1
720575940618932763,720575940632080977,37128,106885,1,-1,-1
720575940618932763,720575940632777320,37128,109989,1,-1,-1
720575940618932763,720575940623475324,37128,60985,1,-1,-1
720575940618932763,720575940629437054,37128,93547,2,-1,-2
720575940618932763,720575940606149321,37128,2860,5,-1,-5
720575940618932763,720575940637547365,37128,122752,1,-1,-1
720575940618932763,720575940621689727,37128,50739,2,-1,-2
720575940618932763,720575940604470240,37128,676,1,-1,-1
720575940618932763,720575940629609457,37128,94443,1,-1,-1
720575940618932763,720575940617257985,37128,30179,1,-1,-1
720575940618932763,720575940628200551,37128,86814,2,-1,-2
720575940618932763,720575940614710509,37128,21291,8,-1,-8
720575940618932763,720575940629513478,37128,93983,2,-1,-2
720575940618932763,720575940609258850,37128,7131,2,-1,-2
720575940618932763,720575940624377224,37128,66072,6,-1,-6
720575940618932763,720575940625102224,37128,69919,2,-1,-2
720575940618932763,720575940616736198,37128,28268,1,-1,-1
720575940618932763,720575940627604977,37128,83388,1,-1,-1
720575940618932763,720575940631842360,37128,105779,22,-1,-22
720575940618932763,720575940621371045,37128,48838,1,-1,-1
720575940618932763,720575940612976497,37128,15923,18,-1,-18
720575940618932763,720575940623413116,37128,60591,1,-1,-1
720575940618932763,720575940635684762,37128,118536,12,-1,-12
720575940618932763,720575940604088288,37128,472,10,-1,-10
720575940618987600,720575940626044942,37365,74593,13,1,13
720575940618987600,720575940635119723,37365,116937,14,1,14
720575940618987600,720575940625049781,37365,69626,24,1,24
720575940618987600,720575940610505006,37365,9313,3,1,3
720575940618987600,720575940615723314,37365,24792,3,1,3
720575940618987600,720575940616534338,37365,27609,1,1,1
720575940618987600,720575940627796298,37365,84472,81,1,81
720575940618987600,720575940652554657,37365,137195,1,1,1
720575940618987600,720575940613065130,37365,16213,70,1,70
720575940618987600,720575940626309562,37365,75832,1,1,1
720575940618987600,720575940608545219,37365,6128,185,1,185
720575940618987600,720575940638900713,37365,125852,231,1,231
720575940618987600,720575940626848275,37365,78706,204,1,204
720575940618987600,720575940632777320,37365,109989,12,1,12
720575940618987600,720575940622516852,37365,55498,5,1,5
720575940618987600,720575940629437054,37365,93547,17,1,17
720575940618987600,720575940616733323,37365,28259,31,1,31
720575940618987600,720575940640834211,37365,130068,16,1,16
720575940618987600,720575940621640363,37365,50424,22,1,22
720575940618987600,720575940606149321,37365,2860,17,1,17
720575940618987600,720575940625357547,37365,71057,15,1,15
720575940618987600,720575940626783065,37365,78311,5,1,5
720575940618987600,720575940609137500,37365,6936,3,1,3
720575940618987600,720575940637547365,37365,122752,11,1,11
720575940618987600,720575940612264817,37365,13536,4,1,4
720575940618987600,720575940626246525,37365,75529,7,1,7
720575940618987600,720575940633787309,37365,113568,8,1,8
720575940618987600,720575940625525740,37365,71912,6,1,6
720575940618987600,720575940629609457,37365,94443,99,1,99
720575940618987600,720575940617257985,37365,30179,5,1,5
720575940618987600,720575940635089945,37365,116843,26,1,26
720575940618987600,720575940628200551,37365,86814,1,1,1
720575940618987600,720575940626977947,37365,79515,2,1,2
720575940618987600,720575940623957173,37365,63536,3,1,3
720575940618987600,720575940614710509,37365,21291,8,1,8
720575940618987600,720575940629513478,37365,93983,73,1,73
720575940618987600,720575940631180599,37365,102668,1,1,1
720575940618987600,720575940609258850,37365,7131,178,1,178
720575940618987600,720575940637611365,37365,122896,1,1,1
720575940618987600,720575940628082053,37365,86153,4,1,4
720575940618987600,720575940616736198,37365,28268,267,1,267
720575940618987600,720575940618321364,37365,34640,18,1,18
720575940618987600,720575940627604977,37365,83388,41,1,41
720575940618987600,720575940623113752,37365,58832,62,1,62
720575940618987600,720575940631842360,37365,105779,71,1,71
720575940618987600,720575940610584184,37365,9455,15,1,15
720575940618987600,720575940627996285,37365,85630,6,1,6
720575940618987600,720575940621371045,37365,48838,99,1,99
720575940618987600,720575940618444473,37365,35141,38,1,38
720575940618987600,720575940613783277,37365,18478,1,1,1
720575940618987600,720575940635684762,37365,118536,105,1,105
720575940618987600,720575940639172585,37365,126538,1,1,1
720575940619055617,720575940628406538,37633,88104,11,-1,-11
720575940619055617,720575940627497244,37633,82815,14,-1,-14
720575940619055617,720575940622516852,37633,55498,1,-1,-1
720575940619055617,720575940623475324,37633,60985,2,-1,-2
720575940619055617,720575940640736371,37633,129880,5,-1,-5
720575940619055617,720575940650935673,37633,136978,12,-1,-12
720575940619055617,720575940640851363,37633,130107,13,-1,-13
720575940619055617,720575940645693988,37633,134541,1,-1,-1
720575940619055617,720575940614614495,37633,20921,6,-1,-6
720575940619055617,720575940631023159,37633,101848,3,-1,-3
720575940619055617,720575940621522624,37633,49701,2,-1,-2
720575940619055617,720575940621195290,37633,47847,7,-1,-7
720575940619055617,720575940628592968,37633,89117,7,-1,-7
720575940619055617,720575940627250238,37633,81300,129,-1,-129
720575940619055617,720575940615028143,37633,22366,4,-1,-4
720575940619055617,720575940632821352,37633,110191,51,-1,-51
720575940619071005,720575940632403986,37714,108296,7,1,7
720575940619071005,720575940613583001,37714,17837,30,1,30
720575940619071005,720575940630407388,37714,98466,79,1,79
720575940619071005,720575940623636701,37714,61846,11,1,11
720575940619071005,720575940640803200,37714,130032,26,1,26
720575940619071005,720575940623636957,37714,61850,5,1,5
720575940619071005,720575940640031360,37714,128444,26,1,26
720575940619071005,720575940605758142,37714,2179,34,1,34
720575940619071005,720575940609282825,37714,7178,6,1,6
720575940619071005,720575940614956072,37714,22143,41,1,41
720575940619071005,720575940622726271,37714,56643,7,1,7
720575940619071005,720575940615366055,37714,23582,48,1,48
720575940619071005,720575940633626337,37714,113066,70,1,70
720575940619071005,720575940634545890,37714,115447,1,1,1
720575940619071005,720575940633294796,37714,111976,11,1,11
720575940619071005,720575940614137809,37714,19409,35,1,35
720575940619134789,720575940628695043,37974,89673,122,1,122
720575940619134789,720575940620464321,37974,43601,2,1,2
720575940619134789,720575940631103744,37974,102264,27,1,27
720575940619134789,720575940621457690,37974,49360,61,1,61
720575940619134789,720575940637098352,37974,121757,7,1,7
720575940619134789,720575940623636957,37974,61850,1,1,1
720575940619134789,720575940628455942,37974,88385,388,1,388
720575940619134789,720575940640031360,37974,128444,2,1,2
720575940619134789,720575940609137500,37974,6936,1,1,1
720575940619134789,720575940623387786,37974,60448,13,1,13
720575940619134789,720575940624694503,37974,67617,2,1,2
720575940619134789,720575940636489140,37974,120390,13,1,13
720575940619134789,720575940633556644,37974,112815,1,1,1
720575940619134789,720575940633626337,37974,113066,2,1,2
720575940619148829,720575940613455986,38032,17428,12,1,12
720575940619148829,720575940626309562,38032,75832,15,1,15
720575940619148829,720575940616733323,38032,28259,7,1,7
720575940619148829,720575940621640363,38032,50424,1,1,1
720575940619148829,720575940644702112,38032,133436,2,1,2
720575940619148829,720575940639172585,38032,126538,1,1,1
720575940619148829,720575940618987600,38032,37365,1,1,1
720575940619148829,720575940625049781,38032,69626,1,1,1
720575940619148829,720575940636543668,38032,120535,1,1,1
720575940619148829,720575940626246525,38032,75529,20,1,20
720575940619148829,720575940610584184,38032,9455,3,1,3
720575940619148829,720575940627796298,38032,84472,18,1,18
720575940619148829,720575940607635913,38032,4898,1,1,1
720575940619148829,720575940612264817,38032,13536,29,1,29
720575940619148829,720575940605899692,38032,2455,3,1,3
720575940619148829,720575940637611365,38032,122896,1,1,1
720575940619148829,720575940620023686,38032,41504,56,1,56
720575940619148829,720575940625357547,38032,71057,2,1,2
720575940619148829,720575940619918203,38032,40992,1,1,1
720575940619148829,720575940633787309,38032,113568,2,1,2
720575940619148829,720575940606696369,38032,3692,1,1,1
720575940619148829,720575940635089945,38032,116843,2,1,2
720575940619148829,720575940624931888,38032,68913,101,1,101
720575940619148829,720575940622523508,38032,55547,6,1,6
720575940619148829,720575940628069501,38032,86059,2,1,2
720575940619148829,720575940623957173,38032,63536,2,1,2
720575940619148829,720575940618321364,38032,34640,10,1,10
720575940619148829,720575940623113752,38032,58832,4,1,4
720575940619148829,720575940613783277,38032,18478,4,1,4
720575940619615552,720575940628895750,39669,90809,2,-1,-2
720575940619615552,720575940624973831,39669,69145,1,-1,-1
720575940619615552,720575940622364854,39669,54686,1,-1,-1
720575940619615552,720575940604569824,39669,750,3,-1,-3
720575940619615552,720575940610505006,39669,9313,7,-1,-7
720575940619615552,720575940650416505,39669,136795,1,-1,-1
720575940619615552,720575940613065130,39669,16213,1,-1,-1
720575940619615552,720575940626309562,39669,75832,3,-1,-3
720575940619615552,720575940608545219,39669,6128,11,-1,-11
720575940619615552,720575940633893401,39669,113894,8,-1,-8
720575940619615552,720575940618932763,39669,37128,1,-1,-1
720575940619615552,720575940628865644,39669,90648,3,-1,-3
720575940619615552,720575940629437054,39669,93547,21,-1,-21
720575940619615552,720575940606149321,39669,2860,2,-1,-2
720575940619615552,720575940626246525,39669,75529,4,-1,-4
720575940619615552,720575940621689727,39669,50739,6,-1,-6
720575940619615552,720575940629609457,39669,94443,2,-1,-2
720575940619615552,720575940617257985,39669,30179,3,-1,-3
720575940619615552,720575940628200551,39669,86814,56,-1,-56
720575940619615552,720575940629513478,39669,93983,4,-1,-4
720575940619615552,720575940609258850,39669,7131,71,-1,-71
720575940619615552,720575940624377224,39669,66072,4,-1,-4
720575940619615552,720575940625102224,39669,69919,21,-1,-21
720575940619615552,720575940615028143,39669,22366,5,-1,-5
720575940619615552,720575940616736198,39669,28268,50,-1,-50
720575940619615552,720575940614614495,39669,20921,6,-1,-6
720575940619615552,720575940615255603,39669,23215,2,-1,-2
720575940619615552,720575940631842360,39669,105779,3,-1,-3
720575940619615552,720575940635684762,39669,118536,2,-1,-2
720575940619615552,720575940604088288,39669,472,2,-1,-2
720575940619918203,720575940618987600,40992,37365,1,1,1
720575940619918203,720575940613455986,40992,17428,1,1,1
720575940619918203,720575940633176204,40992,111486,2,1,2
720575940619918203,720575940625049781,40992,69626,1,1,1
720575940619918203,720575940627796298,40992,84472,5,1,5
720575940619918203,720575940607635913,40992,4898,52,1,52
720575940619918203,720575940633305681,40992,112021,1,1,1
720575940619918203,720575940616733323,40992,28259,4,1,4
720575940619918203,720575940626783065,40992,78311,3,1,3
720575940619918203,720575940612264817,40992,13536,11,1,11
720575940619918203,720575940636611576,40992,120706,2,1,2
720575940619918203,720575940624931888,40992,68913,2,1,2
720575940619918203,720575940622523508,40992,55547,1,1,1
720575940619918203,720575940628069501,40992,86059,2,1,2
720575940619918203,720575940637611365,40992,122896,3,1,3
720575940619918203,720575940643255693,40992,132192,4,1,4
720575940619918203,720575940624225741,40992,65148,3,1,3
720575940619918203,720575940618321364,40992,34640,15,1,15
720575940619918203,720575940623113752,40992,58832,1,1,1
720575940619918203,720575940613783277,40992,18478,7,1,7
720575940619918203,720575940624258857,40992,65344,1,1,1
720575940619918203,720575940625952755,40992,74067,9,1,9
720575940619991862,720575940629513222,41335,93981,141,-1,-141
720575940619991862,720575940637689486,41335,123135,8,-1,-8
720575940619991862,720575940625000200,41335,69303,61,-1,-61
720575940619991862,720575940615743650,41335,24869,317,-1,-317
720575940619991862,720575940630810306,41335,100681,317,-1,-317
720575940619991862,720575940636611576,41335,120706,1,-1,-1
720575940619991862,720575940631999685,41335,106501,120,-1,-120
720575940619991862,720575940631147776,41335,102498,558,-1,-558
720575940619991862,720575940627502338,41335,82843,1122,-1,-1122
720575940619991862,720575940631180599,41335,102668,3,-1,-3
720575940620008758,720575940622516852,41414,55498,4,-1,-4
720575940620008758,720575940636543668,41414,120535,1,-1,-1
720575940620008758,720575940634612194,41414,115594,17,-1,-17
720575940620008758,720575940627706398,41414,83920,1,-1,-1
720575940620008758,720575940639209956,41414,126635,6,-1,-6
720575940620008758,720575940632427603,41414,108438,2,-1,-2
720575940620008758,720575940629382150,41414,93253,2,-1,-2
720575940620008758,720575940626403917,41414,76326,1,-1,-1
720575940620008758,720575940627190556,41414,80928,7,-1,-7
720575940620008758,720575940628307026,41414,87447,12,-1,-12
720575940620008758,720575940632504874,41414,108774,6,-1,-6
720575940620008758,720575940623888397,41414,63126,41,-1,-41
720575940620023686,720575940618987600,41504,37365,13,1,13
720575940620023686,720575940613455986,41504,17428,16,1,16
720575940620023686,720575940625049781,41504,69626,12,1,12
720575940620023686,720575940627796298,41504,84472,2,1,2
720575940620023686,720575940626309562,41504,75832,2,1,2
720575940620023686,720575940633305681,41504,112021,1,1,1
720575940620023686,720575940616733323,41504,28259,2,1,2
720575940620023686,720575940640834211,41504,130068,5,1,5
720575940620023686,720575940625357547,41504,71057,7,1,7
720575940620023686,720575940605899692,41504,2455,8,1,8
720575940620023686,720575940606696369,41504,3692,2,1,2
720575940620023686,720575940624931888,41504,68913,252,1,252
720575940620023686,720575940622523508,41504,55547,2,1,2
720575940620023686,720575940628069501,41504,86059,1,1,1
720575940620023686,720575940626977947,41504,79515,6,1,6
720575940620023686,720575940618321364,41504,34640,273,1,273
720575940620023686,720575940623113752,41504,58832,278,1,278
720575940620023686,720575940619148829,41504,38032,80,1,80
720575940620023686,720575940610584184,41504,9455,2,1,2
720575940620023686,720575940618444473,41504,35141,12,1,12
720575940620023686,720575940613783277,41504,18478,3,1,3
720575940620464321,720575940628695043,43601,89673,115,-1,-115
720575940620464321,720575940613583001,43601,17837,14,-1,-14
720575940620464321,720575940621164720,43601,47684,16,-1,-16
720575940620464321,720575940631103744,43601,102264,41,-1,-41
720575940620464321,720575940621457690,43601,49360,46,-1,-46
720575940620464321,720575940637098352,43601,121757,6,-1,-6
720575940620464321,720575940628455942,43601,88385,269,-1,-269
720575940620464321,720575940623387786,43601,60448,3,-1,-3
720575940620464321,720575940624694503,43601,67617,36,-1,-36
720575940620464321,720575940636489140,43601,120390,30,-1,-30
720575940620464321,720575940625741287,43601,72956,3,-1,-3
720575940620464321,720575940625934094,43601,73972,7,-1,-7
720575940620464321,720575940619134789,43601,37974,24,-1,-24
720575940620802836,720575940631517251,45589,104365,85,1,85
720575940620802836,720575940618807454,45589,36647,1,1,1
720575940620802836,720575940627253604,45589,81321,32,1,32
720575940620802836,720575940635202204,45589,117221,51,1,51
720575940620802836,720575940621148948,45589,47604,127,1,127
720575940620802836,720575940626462014,45589,76592,4,1,4
720575940620802836,720575940625741287,45589,72956,3,1,3
720575940620802836,720575940628346634,45589,87693,10,1,10
720575940620802836,720575940638668659,45589,125328,1,1,1
720575940620802836,720575940630487035,45589,98881,8,1,8
720575940620918789,720575940628695043,46248,89673,1,1,1
720575940620918789,720575940631517251,46248,104365,1,1,1
720575940620918789,720575940627253604,46248,81321,105,1,105
720575940620918789,720575940635202204,46248,117221,31,1,31
720575940620918789,720575940609137500,46248,6936,3,1,3
720575940620918789,720575940625525740,46248,71912,5,1,5
720575940620918789,720575940627996285,46248,85630,2,1,2
720575940620918789,720575940633556644,46248,112815,3,1,3
720575940620918789,720575940630204155,46248,97451,43,1,43
720575940620918789,720575940639172585,46248,126538,7,1,7
720575940620975696,720575940617749538,46609,32109,2,1,2
720575940620975696,720575940630496374,46609,98925,373,1,373
720575940620975696,720575940637902938,46609,123598,3,1,3
720575940620975696,720575940613583001,46609,17837,1,1,1
720575940620975696,720575940638028607,46609,123856,188,1,188
720575940620975696,720575940621040737,46609,46961,37,1,37
720575940620975696,720575940624547622,46609,66912,1058,1,1058
720575940621040737,720575940617749538,46961,32109,181,1,181
720575940621040737,720575940630496374,46961,98925,1,1,1
720575940621040737,720575940625934094,46961,73972,5,1,5
720575940621040737,720575940628695043,46961,89673,7,1,7
720575940621040737,720575940637902938,46961,123598,15,1,15
720575940621040737,720575940631103744,46961,102264,19,1,19
